OrderID,OrderDate,DeliveryDate,SupplierID,SupplierRegion,WarehouseID,WarehouseRegion,WarehouseCapacity,ProductCategory,ShelfLifeDays,TransportMode,DistanceKM,PlannedLeadTimeDays,ActualLeadTimeDays,OrderQuantity,UnitCost,ShippingCost,InventoryLevel,ReorderPoint,CustomerPriority,IsDelayed
ORD-110917,2024-01-03,2024-01-08,SUP-019,Central,WH-04,Central,39740,Beverages,30,Road,2090.28,5.61,5.75,2015,1.25,673.91,24138.0,5961,High,0
ORD-110918,2023-04-11,2023-04-15,SUP-006,South,WH-11,Central,38147,Personal Care,60,Rail,2295.28,7.87,4.89,1395,21.18,320.19,27134.0,5722,Standard,0
ORD-110919,2023-09-07,2023-09-12,SUP-008,Central,WH-05,Central,20101,Home Care,90,Rail,1093.03,6.37,5.77,1968,12.24,215.11,12987.0,3015,Standard,0
ORD-110920,2023-08-22,2023-09-01,SUP-007,South,WH-05,Central,20101,Confectionery,120,Rail,1620.6,7.03,10.06,2990,16.18,484.56,13153.0,3015,Standard,1
ORD-110921,2023-07-21,2023-08-02,SUP-021,Central,WH-02,South,19216,Dairy,7,Sea,656.27,12.82,12.97,3418,9.49,89.73,5878.0,2882,High,0
ORD-110922,2024-06-23,2024-06-27,SUP-036,Central,WH-10,Central,9251,Personal Care,60,Road,1788.53,5.24,4.61,157,21.95,44.93,7383.0,1387,Critical,0
ORD-110923,2023-05-26,2023-06-04,SUP-031,North,WH-08,North,21814,Home Care,90,Road,2056.83,5.57,9.87,1161,7.48,382.08,14943.0,3272,Standard,1
ORD-110924,2024-04-28,2024-05-02,SUP-007,South,WH-09,North,44883,Staples,180,Road,1643.99,5.05,4.34,4900,7.99,1288.89,7658.0,6732,Standard,0
ORD-110925,2024-01-09,2024-01-19,SUP-033,North,WH-09,North,44883,Dairy,7,Rail,2412.9,8.02,10.16,3056,4.33,737.38,31100.0,6732,Standard,1
ORD-110926,2024-11-30,2024-12-08,SUP-015,West,WH-02,South,19216,Home Care,90,Rail,1473.09,6.84,8.67,4736,17.29,697.66,13214.0,2882,Standard,1
ORD-110927,2024-07-31,2024-08-09,SUP-004,East,WH-04,Central,39740,Snacks,45,Rail,1666.76,7.08,9.81,1203,20.93,200.51,10850.0,5961,Standard,1
ORD-110928,2024-08-25,2024-08-30,SUP-008,Central,WH-11,Central,38147,Home Care,90,Road,770.36,3.96,5.43,936,21.85,115.37,3385.0,5722,Standard,1
ORD-110929,2023-08-16,2023-09-02,SUP-033,North,WH-11,Central,38147,Confectionery,120,Sea,2007.26,14.51,17.28,1180,2.36,94.74,31693.0,5722,Standard,1
ORD-110930,2023-07-11,2023-07-19,SUP-038,Central,WH-07,North,23459,Beverages,30,Rail,2831.45,8.54,8.33,4660,24.07,1319.46,16682.0,3518,Standard,0
ORD-110931,2023-07-06,2023-07-08,SUP-018,East,WH-05,Central,20101,Confectionery,120,Road,-191.55,3.24,2.34,2292,13.39,70.24,11793.0,3015,High,0
ORD-110932,2023-02-08,2023-02-21,SUP-026,North,WH-06,South,34774,Frozen Foods,20,Sea,2124.5,14.66,13.47,4688,24.25,398.39,2229.0,5216,High,0
ORD-110933,2024-10-14,2024-10-29,SUP-035,Central,WH-06,South,34774,Personal Care,60,Sea,945.11,13.18,15.1,1755,8.72,66.35,3527.0,5216,High,1
ORD-110934,2023-11-09,2023-11-16,SUP-032,Central,WH-02,South,19216,Frozen Foods,20,Rail,254.0,5.32,7.99,3709,20.53,94.21,6601.0,2882,Standard,1
ORD-110935,2023-03-16,2023-03-25,SUP-020,South,WH-11,Central,38147,Staples,180,Road,2609.0,6.26,9.56,2357,14.01,983.91,35821.0,5722,High,1
ORD-110936,2023-05-21,2023-05-25,SUP-021,Central,WH-03,North,5995,Staples,180,Road,282.63,3.35,4.74,2756,9.69,124.63,1213.0,899,High,1
ORD-110937,2024-03-16,2024-03-18,SUP-020,South,WH-03,North,5995,Snacks,45,Air,393.63,1.49,2.44,1929,2.68,683.38,5131.0,899,Standard,0
ORD-110938,2024-06-11,2024-06-17,SUP-032,Central,WH-07,North,23459,Frozen Foods,20,Road,2260.53,5.83,6.95,565,23.04,204.35,1614.0,3518,High,1
ORD-110939,2023-07-12,2023-07-15,SUP-011,Central,WH-04,Central,39740,Home Care,90,Road,576.02,3.72,3.42,4217,3.25,388.65,22147.0,5961,Critical,0
ORD-110940,2024-02-19,2024-03-01,SUP-017,West,WH-09,North,44883,Snacks,45,Sea,457.7,12.57,11.37,446,15.25,8.17,28662.0,6732,Standard,0
ORD-110941,2023-06-07,2023-06-22,SUP-017,West,WH-11,Central,38147,Home Care,90,Sea,2968.65,15.71,15.08,2107,7.7,250.2,31.0,5722,High,0
ORD-110942,2024-02-22,2024-02-27,SUP-021,Central,WH-03,North,5995,Dairy,7,Road,1413.44,4.77,5.88,4995,13.93,1129.62,1119.0,899,Standard,1
ORD-110943,2024-06-16,2024-06-28,SUP-038,Central,WH-10,Central,9251,Dairy,7,Sea,112.18,12.14,12.89,361,19.01,1.62,2154.0,1387,Standard,0
ORD-110944,2024-11-25,2024-12-02,SUP-010,Central,WH-07,North,23459,Snacks,45,Road,1328.6,4.66,7.98,688,0.86,146.25,13503.0,3518,Standard,1
ORD-110945,2023-10-06,2023-10-09,SUP-027,South,WH-08,North,21814,Staples,180,Road,1390.57,4.74,3.18,380,14.44,84.55,17062.0,3272,Standard,0
ORD-110946,2023-04-07,2023-04-21,SUP-032,Central,WH-08,North,21814,Staples,180,Sea,1778.98,14.22,14.43,4997,17.52,355.58,,3272,High,0
ORD-110947,2024-08-18,2024-08-23,SUP-023,North,WH-06,South,34774,Snacks,45,Road,619.16,3.77,5.98,2132,20.86,211.21,16237.0,5216,Standard,1
ORD-110948,2024-01-28,2024-02-09,SUP-030,Central,WH-05,Central,20101,Home Care,90,Sea,527.85,12.66,12.01,2568,12.96,54.22,12843.0,3015,Standard,0
ORD-110949,2024-05-28,2024-06-03,SUP-026,North,WH-09,North,44883,Staples,180,Road,2108.4,5.64,6.89,4755,17.99,1604.07,20612.0,6732,Standard,1
ORD-110950,2023-11-26,2023-12-12,SUP-032,Central,WH-05,Central,20101,Frozen Foods,20,Sea,748.36,12.94,16.26,84,4.93,2.51,15631.0,3015,High,1
ORD-110951,2023-06-01,2023-06-16,SUP-033,North,WH-05,Central,20101,Confectionery,120,Sea,2748.38,15.44,15.83,1068,22.98,117.41,1178.0,3015,Critical,0
ORD-110952,2023-01-23,2023-01-31,SUP-031,North,WH-09,North,44883,Beverages,30,Road,2100.43,5.63,8.38,2753,5.75,925.2,29980.0,6732,Critical,1
ORD-110953,2023-08-14,2023-08-18,SUP-023,North,WH-01,South,26129,Confectionery,120,Road,259.96,3.32,4.92,3670,1.43,152.65,5000.0,3919,High,1
ORD-110954,2023-09-07,2023-09-11,SUP-036,Central,WH-09,North,44883,Personal Care,60,Road,1871.3,5.34,4.22,288,23.12,86.23,18755.0,6732,Standard,0
ORD-110955,2024-02-10,2024-02-26,SUP-011,Central,WH-06,South,34774,Beverages,30,Sea,1451.16,13.81,16.34,632,3.12,36.69,15896.0,5216,Standard,1
ORD-110956,2024-02-25,2024-03-12,SUP-038,Central,WH-12,North,38605,Snacks,45,Sea,1532.08,13.92,16.25,1472,6.92,90.21,4442.0,5790,Standard,1
ORD-110957,2024-02-21,2024-02-26,SUP-016,South,WH-11,Central,38147,Confectionery,120,Road,1701.53,5.13,5.04,2136,3.65,581.52,18185.0,5722,High,0
ORD-110958,2023-03-22,2023-04-05,SUP-018,East,WH-12,North,38605,Personal Care,60,Sea,2738.56,15.42,14.5,3404,22.21,372.88,16272.0,5790,Standard,0
ORD-110959,2023-06-09,2023-06-15,SUP-021,Central,WH-08,North,21814,Staples,180,Road,2907.86,6.63,6.04,205,17.87,95.38,1857.0,3272,High,0
ORD-110960,2024-10-09,2024-10-15,SUP-029,Central,WH-11,Central,38147,Home Care,90,Road,690.2,3.86,6.08,3557,2.29,392.81,15234.0,5722,Critical,1
ORD-110961,2023-09-01,2023-09-16,SUP-016,South,WH-01,South,26129,Dairy,7,Sea,199.02,12.25,15.85,941,3.99,7.49,23263.0,3919,High,1
ORD-110962,2023-06-10,2023-06-17,SUP-034,West,WH-12,North,38605,Personal Care,60,Rail,2211.89,7.76,7.76,3242,18.03,717.09,31245.0,5790,Standard,0
ORD-110963,2024-03-15,2024-03-20,SUP-014,Central,WH-11,Central,38147,Snacks,45,Road,887.59,4.11,5.12,860,16.59,122.13,116.0,5722,High,1
ORD-110964,2024-06-21,2024-06-24,SUP-006,South,WH-04,Central,39740,Beverages,30,Air,2299.94,3.87,3.56,3247,22.74,6721.11,37007.0,5961,High,0
ORD-110965,2023-11-07,2023-11-12,SUP-010,Central,WH-12,North,38605,Beverages,30,Air,1538.03,2.92,5.41,832,20.26,1151.68,2954.0,5790,Standard,1
ORD-110966,2023-04-03,2023-04-07,SUP-033,North,WH-01,South,26129,Beverages,30,Road,288.14,3.36,4.0,2476,23.34,114.15,24401.0,3919,High,0
ORD-110967,2024-01-19,2024-01-22,SUP-011,Central,WH-06,South,34774,Beverages,30,Road,74.02,3.09,3.8,4732,22.57,56.04,13692.0,5216,Standard,0
ORD-110968,2024-11-29,2024-12-09,SUP-009,East,WH-05,Central,20101,Personal Care,60,Rail,1507.99,6.88,10.05,3357,20.07,506.23,3944.0,3015,Critical,1
ORD-110969,2023-04-18,2023-04-23,SUP-003,North,WH-08,North,21814,Staples,180,Road,1810.81,5.26,5.54,4094,,1186.15,3779.0,3272,Standard,0
ORD-110970,2023-07-12,2023-07-19,SUP-030,Central,WH-02,South,19216,Personal Care,60,Road,1483.94,4.85,7.51,4555,15.56,1081.5,4669.0,2882,High,1
ORD-110971,2023-11-19,2023-11-27,SUP-006,South,WH-09,North,44883,Frozen Foods,20,Road,-1775.48,5.22,8.54,3559,22.9,1011.03,21432.0,6732,Standard,1
ORD-110972,2023-10-28,2023-11-01,SUP-018,East,WH-10,Central,9251,Staples,180,Road,64.58,3.08,4.72,794,19.0,8.2,3932.0,1387,High,1
ORD-110973,2024-12-30,2025-01-02,SUP-023,North,WH-05,Central,20101,Dairy,7,Air,1004.59,2.26,3.17,4292,2.02,3880.53,11950.0,3015,Standard,0
ORD-110974,2023-07-16,2023-07-31,SUP-015,West,WH-06,South,34774,Personal Care,60,Sea,1980.98,14.48,15.76,799,4.36,63.31,34402.0,5216,High,1
ORD-110975,2023-10-09,2023-10-14,SUP-016,South,WH-06,South,34774,Personal Care,60,Road,1764.01,5.21,5.68,2207,16.21,622.91,33851.0,5216,Standard,0
ORD-110976,2023-08-09,2023-08-16,SUP-001,South,WH-05,Central,20101,Frozen Foods,20,Rail,2555.02,8.19,7.21,1868,9.45,477.28,7860.0,3015,Standard,0
ORD-110977,2023-04-11,2023-04-16,SUP-037,South,WH-07,North,23459,Confectionery,120,Road,2088.39,5.61,5.88,4705,23.37,1572.14,1566.0,3518,Standard,0
ORD-110978,2024-07-10,2024-07-17,SUP-012,South,WH-07,North,23459,Snacks,45,Road,1868.54,5.34,7.81,851,11.85,254.42,9621.0,3518,Standard,1
ORD-110979,2024-01-16,2024-01-22,SUP-018,East,WH-08,North,21814,Confectionery,120,Road,1558.63,4.95,6.05,4463,15.1,1112.99,16657.0,3272,Standard,1
ORD-110980,2024-06-27,2024-07-13,SUP-037,South,WH-12,North,38605,Dairy,7,Sea,1485.75,13.86,16.59,3842,16.63,228.33,7150.0,5790,Critical,1
ORD-110981,2024-07-18,2024-07-26,SUP-039,North,WH-08,North,21814,Home Care,90,Rail,382.66,5.48,8.71,4389,19.87,167.95,553.0,3272,High,1
ORD-110982,2023-03-18,2023-03-24,SUP-017,West,WH-07,North,23459,Home Care,90,Road,1106.26,4.38,6.3,2712,13.87,480.03,4479.0,3518,Critical,1
ORD-110983,2023-10-17,2023-10-30,SUP-015,West,WH-07,North,23459,Confectionery,120,Sea,906.64,13.13,13.46,2648,6.05,96.03,14479.0,3518,Standard,0
ORD-110984,2024-03-20,2024-03-25,SUP-016,South,WH-07,North,23459,Snacks,45,Road,1219.41,4.52,5.39,4132,9.06,806.17,12877.0,3518,Standard,0
ORD-110985,2024-04-27,2024-05-02,SUP-030,Central,WH-12,North,38605,Snacks,45,Road,1396.03,4.75,5.95,3889,12.41,868.67,24189.0,5790,High,1
ORD-110986,2023-01-25,2023-01-29,SUP-004,East,WH-02,South,19216,Personal Care,60,Air,2692.46,4.37,4.27,490,5.43,1187.37,13921.0,2882,Standard,0
ORD-110987,2023-06-15,2023-06-23,SUP-032,Central,WH-11,Central,38147,Snacks,45,Rail,1920.59,7.4,8.15,2440,0.83,468.62,26554.0,5722,Standard,0
ORD-110988,2024-10-31,2024-11-04,SUP-023,North,WH-10,Central,9251,Frozen Foods,20,Road,405.49,3.51,4.31,4365,17.79,283.19,5498.0,1387,High,0
ORD-110989,2023-11-24,2023-12-04,SUP-037,South,WH-03,North,5995,Staples,180,Rail,2240.51,7.8,10.56,2903,7.96,650.42,1922.0,899,High,1
ORD-110990,2023-08-21,2023-09-04,SUP-029,Central,WH-10,Central,9251,Dairy,7,Sea,1105.42,13.38,14.95,2428,17.3,107.36,6062.0,1387,Standard,1
ORD-110991,2024-01-17,2024-01-24,SUP-025,East,WH-09,North,44883,Beverages,30,Rail,1489.15,6.86,7.29,3174,12.84,472.66,17368.0,6732,Standard,0
ORD-110992,2023-10-01,2023-10-05,SUP-022,Central,WH-03,North,5995,Personal Care,60,Air,488.23,1.61,4.13,3026,22.37,1329.63,5138.0,899,Standard,1
ORD-110993,2024-01-05,2024-01-19,SUP-005,East,WH-09,North,44883,Beverages,30,Sea,1907.24,14.38,14.53,1032,17.45,78.73,36515.0,6732,Standard,0
ORD-110994,2023-07-25,2023-07-31,SUP-037,South,WH-02,South,19216,Frozen Foods,20,Road,1821.18,5.28,6.97,2410,6.89,702.25,5833.0,2882,High,1
ORD-110995,2023-10-13,2023-10-17,SUP-015,West,WH-06,South,34774,Snacks,45,Road,613.52,3.77,4.06,4642,3.11,455.67,32798.0,5216,Standard,0
ORD-110996,2024-08-10,2024-08-18,SUP-003,North,WH-08,North,21814,Staples,180,Road,-443.76,3.55,8.88,3285,13.45,233.24,14200.0,3272,Standard,1
ORD-110997,2023-08-12,2023-08-20,SUP-019,Central,WH-05,Central,20101,Staples,180,Road,2100.14,5.63,8.45,4370,2.81,1468.42,12547.0,3015,Critical,1
ORD-110998,2023-02-21,2023-02-26,SUP-028,East,WH-02,South,19216,Staples,180,Road,294.61,3.37,5.12,1019,2.82,48.03,5056.0,2882,Standard,1
ORD-110999,2024-05-27,2024-05-31,SUP-029,Central,WH-01,South,26129,Frozen Foods,20,Rail,952.98,6.19,4.42,1647,2.77,156.96,7590.0,3919,High,0
ORD-111000,2024-07-03,2024-07-19,SUP-036,Central,WH-01,South,26129,Dairy,7,Sea,1367.83,13.71,16.57,3165,18.43,173.17,11293.0,3919,Standard,1
ORD-111001,2023-05-17,2023-05-31,SUP-003,North,WH-11,Central,38147,Beverages,30,Sea,2046.49,14.56,14.69,3205,9.8,262.36,28646.0,5722,Standard,0
ORD-111002,2023-11-20,2023-11-26,SUP-002,North,WH-04,Central,39740,Staples,180,Road,421.2,3.53,6.07,3999,9.77,269.5,7595.0,5961,Critical,1
ORD-111003,2024-09-11,2024-09-24,SUP-005,East,WH-09,North,44883,Staples,180,Sea,2691.32,15.36,13.56,3799,7.21,408.97,38235.0,6732,High,0
ORD-111004,2024-05-27,2024-06-09,SUP-026,North,WH-12,North,38605,Snacks,45,Sea,285.7,12.36,13.88,4549,5.49,51.99,13720.0,5790,High,1
ORD-111005,2023-02-14,2023-02-19,SUP-033,North,WH-06,South,34774,Home Care,90,Road,2684.2,6.36,5.03,1860,3.93,798.82,8500.0,5216,Standard,0
ORD-111006,2023-01-16,2023-01-24,SUP-003,North,WH-01,South,26129,Snacks,45,Rail,1254.65,6.57,8.62,1608,4.28,201.75,3013.0,3919,High,1
ORD-111007,2024-12-11,2024-12-14,SUP-038,Central,WH-08,North,21814,Beverages,30,Air,910.13,2.14,3.18,638,22.1,522.59,,3272,Standard,1
ORD-111008,2024-11-10,2024-11-25,SUP-034,West,WH-01,South,26129,Confectionery,120,Sea,548.23,12.69,15.67,4004,17.49,87.8,12982.0,3919,High,1
ORD-111009,2024-08-24,2024-08-28,SUP-022,Central,WH-01,South,26129,Home Care,90,Air,934.22,2.17,4.82,790,4.53,664.23,10796.0,3919,Standard,1
ORD-111010,2023-04-30,2023-05-15,SUP-036,Central,WH-09,North,44883,Personal Care,60,Sea,2758.9,15.45,15.76,864,6.7,95.35,25169.0,6732,Standard,0
ORD-111011,2024-07-13,2024-07-25,SUP-010,Central,WH-03,North,5995,Frozen Foods,20,Sea,819.47,13.02,12.69,1283,13.92,42.06,748.0,899,High,0
ORD-111012,2024-07-16,2024-07-17,SUP-038,Central,WH-04,Central,39740,Confectionery,120,Air,2635.81,4.29,1.8,3369,4.67,7992.05,19796.0,5961,Critical,0
ORD-111013,2023-11-20,2023-11-30,SUP-040,East,WH-02,South,19216,Home Care,90,Rail,1302.0,6.63,10.46,2479,10.42,322.77,11760.0,2882,High,1
ORD-111014,2024-06-01,2024-06-11,SUP-036,Central,WH-01,South,26129,Personal Care,60,Rail,2113.5,7.64,10.49,87,22.68,18.39,5613.0,3919,Standard,1
ORD-111015,2024-10-15,2024-10-20,SUP-020,South,WH-01,South,26129,Frozen Foods,20,Road,2788.83,6.49,5.99,1927,15.64,859.85,15727.0,3919,High,0
ORD-111016,2023-11-02,2023-11-18,SUP-010,Central,WH-05,Central,20101,Frozen Foods,20,Sea,1279.56,13.6,16.89,3433,16.58,175.71,8307.0,3015,Critical,1
ORD-111017,2023-01-05,2023-01-19,SUP-031,North,WH-12,North,38605,Personal Care,60,Sea,998.23,13.25,14.85,3883,15.13,155.04,30076.0,5790,High,1
ORD-111018,2023-08-19,2023-08-22,SUP-034,West,WH-08,North,21814,Confectionery,120,Air,411.57,1.51,3.89,3458,15.49,1280.89,16575.0,3272,High,1
ORD-111019,2023-04-15,2023-04-30,SUP-007,South,WH-11,Central,38147,Staples,180,Sea,2492.18,15.12,15.86,319,8.72,31.8,32071.0,5722,Standard,0
ORD-111020,2024-08-26,2024-08-28,SUP-024,North,WH-05,Central,20101,Snacks,45,Air,1933.53,3.42,2.84,4756,20.79,8276.3,9330.0,3015,High,0
ORD-111021,2024-01-26,2024-02-11,SUP-008,Central,WH-02,South,19216,Home Care,90,Sea,2503.06,15.13,16.15,1375,6.85,137.67,15388.0,2882,High,1
ORD-111022,2023-11-11,2023-11-25,SUP-037,South,WH-02,South,19216,Frozen Foods,20,Sea,385.39,12.48,14.83,2716,12.07,41.87,10633.0,2882,Critical,1
ORD-111023,2023-05-22,2023-05-26,SUP-008,Central,WH-08,North,21814,Staples,180,Road,2587.36,6.23,4.4,4207,6.4,1741.6,12379.0,3272,Standard,0
ORD-111024,2024-05-19,2024-05-25,SUP-020,South,WH-01,South,26129,Frozen Foods,20,Road,930.75,4.16,6.29,878,14.79,130.75,18586.0,3919,Standard,1
ORD-111025,2023-02-27,2023-03-02,SUP-035,Central,WH-06,South,34774,Personal Care,60,Road,1187.4,4.48,3.99,3001,9.53,570.14,11421.0,5216,Critical,0
ORD-111026,2024-11-28,2024-12-04,SUP-031,North,WH-03,North,5995,Dairy,7,Road,1168.07,4.46,6.68,2583,1.86,482.74,3899.0,899,Standard,1
ORD-111027,2024-08-08,2024-08-13,SUP-031,North,WH-11,Central,38147,Frozen Foods,20,Rail,341.84,5.43,5.48,1781,9.58,60.88,21357.0,5722,High,0
ORD-111028,2024-08-16,2024-08-22,SUP-026,North,WH-07,North,23459,Beverages,30,Rail,1248.14,6.56,6.46,2056,9.93,256.62,17863.0,3518,High,0
ORD-111029,2024-12-09,2024-12-17,SUP-033,North,WH-01,South,26129,Home Care,90,Rail,2895.55,8.62,8.9,2828,14.94,818.86,23974.0,3919,High,0
ORD-111030,2024-04-29,2024-05-06,SUP-023,North,WH-04,Central,39740,Personal Care,60,Rail,1212.69,6.52,7.63,2461,11.41,298.44,16852.0,5961,Standard,1
ORD-111031,2024-02-07,2024-02-12,SUP-033,North,WH-01,South,26129,Frozen Foods,20,Air,890.49,2.11,5.14,2057,20.24,1648.56,16947.0,3919,Standard,1
ORD-111032,2023-11-14,2023-12-02,SUP-035,Central,WH-02,South,19216,Staples,180,Sea,2537.16,15.17,18.3,696,18.35,70.63,13025.0,2882,High,1
ORD-111033,2024-06-02,2024-06-06,SUP-025,East,WH-08,North,21814,Staples,180,Air,509.06,1.64,4.62,3698,15.04,1694.24,18375.0,3272,Standard,1
ORD-111034,2024-03-21,2024-03-28,SUP-020,South,WH-08,North,21814,Beverages,30,Road,2907.23,6.63,7.66,4824,22.05,2243.92,9265.0,3272,High,1
ORD-111035,2024-06-27,2024-07-06,SUP-032,Central,WH-02,South,19216,Snacks,45,Rail,1162.62,6.45,9.19,2224,2.55,258.57,13025.0,2882,Critical,1
ORD-111036,2023-04-28,2023-05-02,SUP-029,Central,WH-09,North,44883,Staples,180,Air,1406.15,2.76,4.24,4117,1.02,5210.21,36926.0,6732,Standard,1
ORD-111037,2023-09-10,2023-09-15,SUP-018,East,WH-12,North,38605,Dairy,7,Air,1816.56,3.27,5.14,3037,0.62,4965.2,23512.0,5790,Standard,1
ORD-111038,2024-11-27,2024-12-03,SUP-012,South,WH-11,Central,38147,Personal Care,60,Rail,-446.39,5.56,6.17,4409,2.92,196.81,26948.0,5722,Standard,0
ORD-111039,2024-05-05,2024-05-14,SUP-033,North,WH-04,Central,39740,Dairy,7,Road,2836.44,6.55,9.46,2547,11.77,1155.91,17181.0,5961,Standard,1
ORD-111040,2023-10-13,2023-10-19,SUP-030,Central,WH-01,South,26129,Beverages,30,Road,1515.98,4.89,6.48,220,20.48,53.36,5342.0,3919,Standard,1
ORD-111041,2024-11-16,2024-11-24,SUP-040,East,WH-10,Central,9251,Home Care,90,Road,2219.4,5.77,8.06,2008,19.91,713.05,1289.0,1387,Standard,1
ORD-111042,2024-07-19,2024-07-25,SUP-005,East,WH-06,South,34774,Beverages,30,Air,2518.45,4.15,6.04,2395,3.52,5428.53,22867.0,5216,High,1
ORD-111043,2024-05-30,2024-06-03,SUP-028,East,WH-09,North,44883,Staples,180,Air,2842.1,4.55,4.98,3671,4.84,9390.03,10200.0,6732,Standard,0
ORD-111044,2024-09-03,2024-09-09,SUP-035,Central,WH-11,Central,38147,Personal Care,60,Road,462.32,3.58,7.0,918,15.85,67.91,1887.0,5722,Standard,1
ORD-111045,2024-02-04,2024-02-17,SUP-031,North,WH-01,South,26129,Snacks,45,Sea,517.78,12.65,13.47,3823,22.31,79.18,13884.0,3919,Critical,0
ORD-111046,2024-07-05,2024-07-10,SUP-003,North,WH-05,Central,20101,Confectionery,120,Air,2116.55,3.65,5.13,1311,1.6,2497.32,15545.0,3015,Critical,1
ORD-111047,2024-06-15,2024-06-19,SUP-021,Central,WH-09,North,44883,Snacks,45,Road,900.96,4.13,4.97,1175,,169.38,40041.0,6732,Standard,0
ORD-111048,2023-08-23,2023-09-01,SUP-019,Central,WH-04,Central,39740,Frozen Foods,20,Rail,2449.98,8.06,9.88,1837,7.83,450.06,1420.0,5961,High,1
ORD-111049,2024-10-22,2024-10-29,SUP-020,South,WH-08,North,21814,Confectionery,120,Rail,1302.46,6.63,7.03,2111,14.46,274.95,8683.0,3272,Standard,0
ORD-111050,2024-05-15,2024-05-21,SUP-017,West,WH-09,North,44883,Confectionery,120,Road,661.73,3.83,6.61,4654,16.93,492.75,43959.0,6732,High,1
ORD-111051,2023-11-06,2023-11-24,SUP-007,South,WH-12,North,38605,Staples,180,Sea,2616.04,15.27,18.09,1861,15.15,194.74,2683.0,5790,Standard,1
ORD-111052,2024-02-19,2024-03-03,SUP-023,North,WH-05,Central,20101,Frozen Foods,20,Sea,496.2,12.62,13.48,3872,16.66,76.85,9470.0,3015,Standard,0
ORD-111053,2024-08-22,2024-08-26,SUP-023,North,WH-09,North,44883,Personal Care,60,Road,860.27,4.08,4.66,3036,3.16,417.89,,6732,Standard,0
ORD-111054,2023-10-08,2023-10-15,SUP-026,North,WH-08,North,21814,Home Care,90,Road,1216.85,4.52,7.65,645,1.94,125.58,9808.0,3272,High,1
ORD-111055,2023-04-23,2023-05-01,SUP-014,Central,WH-06,South,34774,Staples,180,Rail,1417.98,6.77,8.93,965,2.88,136.83,8992.0,5216,Standard,1
ORD-111056,2023-10-27,2023-10-30,SUP-018,East,WH-12,North,38605,Personal Care,60,Road,2251.3,5.81,3.8,531,13.4,191.27,23994.0,5790,Critical,0
ORD-111057,2023-09-01,2023-09-17,SUP-014,Central,WH-02,South,19216,Home Care,90,Sea,2950.74,15.69,17.0,4193,10.99,494.9,5917.0,2882,Critical,1
ORD-111058,2023-08-23,2023-08-28,SUP-025,East,WH-05,Central,20101,Beverages,30,Road,538.74,3.67,5.82,2816,24.37,242.73,12772.0,3015,Standard,1
ORD-111059,2023-11-28,2023-12-04,SUP-016,South,WH-11,Central,38147,Personal Care,60,Road,1566.05,4.96,6.93,4569,3.83,1144.85,3551.0,5722,Standard,1
ORD-111060,2024-02-26,2024-03-02,SUP-011,Central,WH-11,Central,38147,Dairy,7,Road,2960.87,6.7,5.06,1615,7.73,765.09,36091.0,5722,Standard,0
ORD-111061,2023-02-16,2023-02-23,SUP-034,West,WH-03,North,5995,Staples,180,Road,2623.56,6.28,7.78,3300,21.47,1385.24,4687.0,899,High,1
ORD-111062,2024-07-17,2024-07-24,SUP-034,West,WH-09,North,44883,Home Care,90,Air,2736.96,4.42,7.12,2397,14.87,5904.45,21387.0,6732,Standard,1
ORD-111063,2024-06-02,2024-06-12,SUP-020,South,WH-08,North,21814,Personal Care,60,Rail,2213.88,7.77,10.76,3372,24.07,746.52,16421.0,3272,Standard,1
ORD-111064,2024-08-28,2024-08-31,SUP-040,East,WH-07,North,23459,Confectionery,120,Road,1104.56,4.38,3.11,1427,6.78,252.19,12788.0,3518,Standard,0
ORD-111065,2024-05-22,2024-05-26,SUP-017,West,WH-03,North,5995,Staples,180,Road,-543.49,3.68,4.33,3949,20.6,343.4,1668.0,899,Standard,0
ORD-111066,2024-03-07,2024-03-13,SUP-024,North,WH-03,North,5995,Personal Care,60,Road,2087.82,5.61,6.19,2477,1.31,827.44,2667.0,899,Standard,0
ORD-111067,2023-11-07,2023-11-13,SUP-008,Central,WH-07,North,23459,Confectionery,120,Road,738.98,3.92,6.72,559,13.89,66.09,20031.0,3518,High,1
ORD-111068,2024-05-05,2024-05-14,SUP-005,East,WH-12,North,38605,Beverages,30,Road,2181.62,5.73,9.33,343,23.75,119.73,15276.0,5790,Standard,1
ORD-111069,2023-09-21,2023-09-28,SUP-019,Central,WH-08,North,21814,Home Care,90,Road,2081.93,5.6,7.08,1543,14.49,513.99,20061.0,3272,Standard,1
ORD-111070,2023-03-01,2023-03-09,SUP-027,South,WH-09,North,44883,Snacks,45,Road,1825.16,5.28,8.47,3962,4.45,1157.0,43826.0,6732,Standard,1
ORD-111071,2023-03-04,2023-03-14,SUP-002,North,WH-05,Central,20101,Snacks,45,Road,2983.34,6.73,10.14,2112,19.32,1008.13,5746.0,3015,High,1
ORD-111072,2024-09-15,2024-09-23,SUP-020,South,WH-11,Central,38147,Confectionery,120,Road,2806.92,6.51,8.88,1301,23.87,584.29,22974.0,5722,Standard,1
ORD-111073,2023-09-07,2023-09-11,SUP-018,East,WH-01,South,26129,Snacks,45,Road,941.48,4.18,4.91,3724,0.97,560.97,4879.0,3919,High,0
ORD-111074,2023-06-19,2023-06-26,SUP-030,Central,WH-03,North,5995,Frozen Foods,20,Road,1344.93,4.68,7.13,4121,12.02,886.79,5158.0,899,Standard,1
